727.73,627.04,454.58,737.12,534.43,428.55,930.58,625.81,518.85,465.5,501.25,291.39,799.24,300.42,621.94,462.9
581.19,509.08,498.11,550.73,714.48,472.96,713.11,642.38,671.56,789.82,226.84,480.81,605.08,71.095,1082.3,455.38
699.78,654.65,411.36,781.8,565.87,459.91,945.28,703.98,584.43,719.38,259.5,375.25,709.13,93.899,946.93,468.04
800.99,783.53,316.78,797.09,450,272.7,1146.2,580.89,591.02,494.49,518.03,505.53,704.98,440.17,700.33,583.89
829.53,747,379.86,762.2,415.43,261.46,1118.5,509.25,652.25,435.61,619.98,560.98,630.5,523.01,674.14,561.23
862.2,681.59,476.23,738.48,377.02,288.23,1062.3,449.51,693.01,366.12,720.88,552.42,580.03,568.2,624.38,500.94
880.32,608.36,574.4,757.6,351.88,371.32,991.51,446.21,697.8,298,794.42,509.97,576.51,601.92,554.17,456.84
828.93,369.25,811.32,768.42,404.61,689.15,708.54,527.47,711.26,439.06,648.87,373.71,562.2,302.17,706.73,308.9
765.92,290.88,851.36,678.09,482.98,734.57,592.02,525.79,763.66,516.79,597.67,471.37,496.17,282.24,823.87,335.94
720.59,267.6,844.78,607.01,544.27,722.38,538.66,518.6,789.69,554.8,572.83,548.06,463.69,297,880.92,373.08
684.73,270.49,816.7,547.68,589.61,680,518.98,506.93,807.59,582.69,552.21,606.37,442.26,309.55,921.88,403.88
649.1,295.1,765.78,459.04,638.27,585.19,520.74,469.42,845.39,597.12,563.26,721.56,393.4,372.32,960.52,457.64
639.36,321.01,731.37,432.36,649.87,533.81,542.36,455.57,856.48,598.81,568.06,760.93,380.93,400.52,968.56,482.34
650.59,361.29,698.29,480.41,634.3,529.85,591.45,487.01,847.54,664.14,485.73,720.52,392.81,299.88,1036,453.22
716.69,393.22,708.88,640.41,549.16,607.47,669.34,552.06,744.49,635.71,451.13,464.07,520.06,166.37,943.02,350.01
805.43,509.33,637.92,771.49,438.87,543.26,845.42,557.62,638.02,472.82,564.55,318.39,654.15,254.93,699.23,344.18
849.05,628.33,531.55,772.69,389.53,383.56,997.76,499.22,636.51,357.97,690.46,416.39,654.73,475.9,578.01,441
844.59,669.24,478.64,717.93,397.98,294.5,1038.7,454.52,680.05,351.79,727.78,540.64,596.96,581.34,600.99,506.04
830.42,678.59,459.03,676.41,415.87,256.62,1042.1,434.76,710.56,366.36,733.32,616.19,557.39,619.97,635.3,538.11
821.65,669.56,462.39,680.21,426.15,273.13,1028.2,448.87,704.02,357.14,737.87,618.41,565.6,637.91,622.35,549.09
837.36,633.43,517.99,786.53,402.55,398.49,996.53,526.49,634.91,344.07,705.15,474.33,655.38,551.03,563.63,499.01
739.4,451.89,660.29,717.4,517.52,597.95,747.37,592.34,706.6,631.11,431.49,431.48,566.69,161.29,916.72,367.96
764.72,632,471.17,632.19,492.99,306.71,955.54,481.37,736.81,362.62,754.9,748.24,520.86,733.33,650.94,626.4
740.82,635.99,449.8,606.57,522.01,293.94,946.45,487.93,720.39,372.41,733.58,737.81,540.76,724.21,651.01,638.79
651.56,416.81,640.9,603.54,628.95,584.83,655.91,601.62,736.89,702.37,369.31,546.88,527.69,176.53,1016.1,435.61
739.55,509.73,596.26,755.48,517.86,570.03,807.71,626.63,612.62,557.23,456.77,344.79,681.85,206.48,778.56,400.74
816.11,691.36,437.99,768.52,429.18,333.35,1049.1,534.74,624.09,388.13,652.96,505.31,667.25,538.57,605.37,542.02
828.12,704.14,429.38,743.84,417.2,291.16,1069.3,497.72,677.43,387.77,688.07,604.22,597.59,604.4,639.27,569.8
859.15,660.02,501.53,793.53,378.05,363.17,1037.1,504.72,676.11,351.98,724.91,555.34,601.82,598.69,597.97,525.82
799.68,439.34,714.7,771.83,443.21,627.8,767,565.76,729.15,575.29,509,433.48,539.66,206.01,867.46,343.25
904.01,436.5,780.3,533.68,321.55,340.68,818.29,228.91,864.8,155.77,1061.7,630.3,353.17,789.05,509.69,366.87
931.48,392.48,847.22,472.75,286.6,314.92,785.97,146.03,927.46,144.87,1118.4,651.25,270.15,781.37,536.51,312.5
939.2,327.44,923.65,391.73,274.19,304.99,720.34,70.514,1023.2,192.63,1137.3,739.9,148.55,748.95,637.98,278.46
908.6,265.05,970.41,508.16,306.72,506.23,643.01,206.51,1049,570.52,723.69,534.12,156.17,115.01,1029.9,58.487
1021,552.98,728.99,683.38,185.02,276.93,1001.7,213.83,802.4,311.97,842.47,255.93,451.8,268.87,625.39,99.745
1028.9,570.64,712.17,641.48,177.05,216.91,1023.6,169.62,819.98,267.47,904.69,333.86,424.93,385.16,590.76,151.51
1022.7,557.91,723.01,625.48,183.18,219.94,1007.3,163.58,825.66,243.18,935.41,364.24,415.16,439.44,570.37,172.86
998.89,522.19,749.08,667.26,209.85,309.29,958.14,227.85,784.02,264.03,881.4,262.08,472.58,337.46,566.13,126.94
893.01,379.02,839.72,601.35,329.86,476.43,752,301.48,856.04,516.73,649.58,250.28,390.71,27.451,871.13,33.062
795.66,329.93,822.67,404.04,454.66,399.83,643.38,241.77,994.45,642.5,601.77,600.65,223.93,130.34,1082.6,172.41
792.39,404.4,736.18,323,463.43,242.41,717.61,168.75,1014.3,557.12,721.64,795.69,190.67,378.43,1005.5,317.99
843,503.51,660.43,371.32,403.14,157.68,850.92,152.04,952.65,418.96,838.34,775.07,253.54,555.01,828.35,380.62
877.85,563.97,614.4,455.38,361.89,149.73,938.67,185.36,882.15,345.46,872.96,689.09,338.91,604.46,712.46,392.63
880.5,604.52,571.6,506.63,358.94,154.34,984.97,226.51,832.82,338.17,845.51,638.53,402.92,595.5,676.17,407.06
848.03,614.26,536.51,490.73,399.38,148.26,978.35,250.24,834.48,377.52,805.58,687.6,401.47,595.58,719.24,448.42
707.89,418.95,669.23,433.12,563.62,384.45,685.65,370.78,940.3,686.66,519.14,781.69,286.39,272.48,1107,389.66
723.99,418.47,683.02,572.92,539.9,506.53,697.92,477.66,847.58,715.62,421.71,570.99,400.15,121.24,1087.8,318.85
771.13,495.45,631.82,717.75,479.37,528.67,810.76,550.62,732.55,657.74,415.78,403.83,536.92,97.27,960.14,310.39
811.81,784.69,321.12,748.86,439.29,221.64,1153.5,522.33,612.12,482.91,540.81,494.17,681,429.66,700.44,548.53
721.1,745,314.74,788.76,541.31,354.32,1060.9,681.6,504.97,586.8,363.06,340.33,809.14,235.16,749.76,535.4
508.25,496.45,464.3,362.46,808.18,346.94,649.94,552.13,739.49,736.49,336.65,742.95,518.38,309.85,1061.8,611.99
940.31,412.11,834.18,591.13,272.97,397.03,812.68,236.66,840.08,89.535,1110.4,532.68,387.17,789.04,428.83,312.12
969.48,443.39,817.87,583.95,240.06,339.41,860.49,196.54,901.6,144.07,1099.8,623.9,304.53,772.4,520.09,319.93
845.16,330.36,853.91,427.76,390.73,392.64,672.53,206.48,1078.9,602.39,712.11,782.18,116.66,275.3,1083.5,227.14
854.99,335,859.03,499.85,376.65,449.54,684.07,257.33,1016.5,642.99,616,569.48,201.02,90.251,1093.9,120.92
905.14,384.98,840.89,609.32,313.89,465.8,767.13,291.85,912.01,574.98,621.3,325.03,323.87,7.7909,964.52,35.252
984.02,513.02,749.49,698.33,225.06,357.84,941.6,271.4,795.31,388.98,751.9,208.43,463.26,145.38,702.36,60.478
991.51,559.73,701.15,693.85,219.56,296.72,994.84,255.87,776.26,343.71,791.02,245.22,485.39,239.57,643.1,118.32
989.73,611.01,638.88,654.91,226.01,210.53,1047.9,223.85,775.49,317.5,820.89,323.79,482.83,346.93,617.62,192.6
971.58,597.6,642.25,668.95,247.71,248.98,1024.3,257.59,753.15,323.35,799.33,293.88,511.52,323.98,611.04,189.33
766.68,436.66,685.11,341.23,494.21,240.62,737.55,214.46,1006.3,654.86,599.82,772.49,208.49,258.87,1104.4,303.46
833.76,544.24,609.07,378.94,414.97,128.71,888.77,170.58,947.8,465.31,782.6,790.59,263.46,519.33,873.97,398.79
899.03,602.28,586.37,505.31,337.17,144.92,992.09,203.93,856.39,341.5,857.45,651.16,373.73,589.89,692.86,390.82
918.01,608.51,592.19,582.32,313.01,194,1008.9,246.46,796.32,295.77,863.36,540.24,449.82,573.08,610.35,365.02
896.99,608.18,576.96,537.42,338.49,166.74,998.02,231.98,813.1,315.54,854.67,588.56,428.36,586.78,641.91,387.89
813.08,522.65,619.43,371.95,440.39,155.12,854.16,187.93,922.84,437.85,796.78,773.49,292.57,552.24,831.53,415.16
751.97,406.98,707.66,346.71,512.06,285.1,698.6,238.07,988.04,623.49,624.4,776.85,227.4,307.16,1062,331
775.87,376.57,759.79,481.77,477.89,434.62,682.26,333.8,935.76,685.38,512.11,553.12,299.47,83.197,1099.1,198.57
904.56,525.06,682.83,733.28,321.04,426.23,914.2,396.85,748.94,490.87,609.68,260.91,519.54,117.61,784.78,159.36
936.55,588.07,632,756.1,285.89,355.89,998.39,375.37,724.89,416.7,678.68,289.88,549.19,236.4,690.54,216.1
951.11,635.33,587.91,751.61,271.88,292.86,1055.7,350.66,728.17,386.18,717.5,349.88,542.11,327.2,660.68,269.02
949.61,630.48,591.97,769.05,273.61,313.44,1050.2,368.41,725.5,398.53,702.08,347.92,545.97,312.63,673.43,270.32
901.98,738.49,429.01,657.63,336.99,138.01,1144.1,327.12,808.5,448.51,708.6,697.54,435.45,540.87,780.5,489.26
915.23,761.32,413.35,720.99,320.33,159.31,1177.5,363.02,768.13,450.49,677.01,631.92,485.75,500.6,759.07,479.57
899.79,755.38,408.16,690.1,338.5,149.45,1163.9,356.93,780.99,452.99,683.87,670.68,469.33,527.48,770.18,498.78
769.59,392.36,741.07,568.82,483.46,505.69,696.5,419.83,936.06,700.88,496.48,681.01,294.41,175.4,1118.5,306.4
821.02,413.99,754.99,671.5,418.21,547.11,751.04,449.31,876,664.53,496.9,518.8,367.37,108.18,1045.8,241.28
876.73,483.87,714.14,764.48,352.45,519.57,855,460.99,809.6,607.14,522.17,400.76,445.97,99.002,946.97,217.37
482.74,484.46,457.8,194.2,844.94,208.03,616.6,413.53,704.86,771.47,270.15,512.74,564.17,96.151,1077.4,442.91
486.36,404.56,543.37,130.63,849.1,223.25,527.47,341.5,705.11,680.99,374.57,481.35,566.31,157.22,974.64,415.17
516.65,325.89,643.09,95.857,817.87,251.88,461.41,269.07,728.89,607.62,471.73,446.56,539.07,184.05,904.34,352.72
560.04,260.88,737.03,70.355,764.79,268.73,420.17,191.5,769.6,546.37,565.18,424.67,491.31,201.08,859.36,284.64
603.01,234.84,790.08,57.379,711.21,259.79,421.03,131.09,811.58,525.6,615.91,411.63,440.34,187.89,858.76,224.27
576,618.5,373.71,577.64,717.55,386.03,831.36,677.09,431.52,607.15,297.62,138.42,899.01,60.613,720.61,418.48
688.54,274.53,807.5,213.5,593.95,331.87,518.09,186.39,858.62,599.07,556.76,319.31,391.16,6.3371,961.69,86.064
730.08,269.65,839.61,214.63,543.01,317.3,537.1,144.33,936.96,582.98,631.93,479.53,290.27,117.11,987.6,136.33
709.17,292.51,802.33,234.67,568.97,324.81,549.15,186.36,914.51,606.14,589.18,487.63,317.42,114.14,1002.7,168.06
842.91,519.18,646.81,575.17,399.22,328.5,871.72,334.06,678.39,427.01,632.44,92.283,611.66,58.125,672.38,82.248
875.5,638.51,528.88,531.56,364.51,144.48,1018.2,252.27,666.47,337.98,725.99,211.19,622.2,273.99,571.16,208
881.31,639.3,530.99,542.99,357.63,149.09,1023.5,255.49,678.4,329.87,742.86,255.42,606.64,320.25,570.73,237.88
660.64,478.75,570.35,265.39,627.66,183.92,719.02,266.52,896.21,705.64,465.41,685.86,341.23,196.52,1105.2,359.07
747.56,647.28,435.62,360.97,521.42,58.607,958.66,252.28,766.5,450,679.17,632.73,487.79,503.84,756.24,482.35
781.08,671.63,429.28,471.32,478.58,113.89,1005.4,312.2,697.33,377.45,710.85,526.12,576.85,526.85,638.05,471.49
798.45,653.21,464.55,550.68,455.44,190.38,996.02,361.89,687.92,341.39,743.77,524.29,587.28,571.37,593.5,480.6
786.87,694.83,407.96,576.12,470.29,179.17,1036.1,399.81,701.75,399.64,692.61,612.28,568.41,584.12,665.99,546.55
718.15,652.1,416.02,501.47,551.45,196.44,950.83,418.98,727.23,424.45,684.14,712.46,532.94,635.04,708.35,606.41
603.62,447.37,573.91,388.02,693.16,368.97,653.79,455.53,837.99,671.49,472.64,791.78,404.65,363.39,1038,531.08
621.05,417.31,618.21,465.29,670.37,467.15,633.9,506.14,788.79,730.14,368.48,589.74,467.63,154.97,1076.2,406.95
719.56,483.17,612.78,636.54,546.88,502.7,763.47,545.45,642.16,589.21,437.89,265.55,647.95,85.432,828.94,288.08
786.58,576.03,547.09,691.65,465.35,407.51,905.41,509.57,592.97,452.61,557.69,226.75,712.72,210.91,648.39,309.11
802,608.22,520.59,681.3,446.92,350.9,948.76,476.81,590.22,403.81,608.32,244.41,717.21,279.83,595.86,329.78
816.07,639.22,494.89,683.44,431.65,312.16,990.88,459.56,600.93,391.8,628.22,284.88,703.1,327.97,591.44,357.9
795.38,606.41,520.25,718.74,454,393.51,943.53,519.66,607.48,505.57,508.43,248.8,691.88,169.93,717.26,313.7
647.72,485.51,559.66,463.61,636.3,374.17,723.63,471.55,822.37,793.58,311.87,576.73,431.76,62.963,1166,352.17
717.95,666.81,399,412.2,554.38,104.35,963.25,335.64,788.98,519.07,615.11,750.94,459.28,521.98,845.4,561.15
752.14,677.15,407.09,472.1,512,126.02,996.99,347.47,748.41,446.16,674.02,681.4,508.47,566.37,743.04,549.84
771.76,666.99,430.73,484.09,489.05,134.49,995.94,334.67,742.17,412.19,705.15,643.85,517.59,573.12,702.47,523.74
741.03,583.17,506.4,376.27,527.51,140,881.64,275.74,819.09,448.4,714.66,725.94,421.18,562.11,784.88,501.98
726.88,473.58,618.72,290.39,546.48,178,752.18,213.18,896.55,501.23,706.25,753.29,327.19,476.26,885.37,427.58
729.75,357.07,743.86,261.79,543.1,266.87,631.36,185.88,952.46,551.23,684.26,714.74,265.24,350.49,966.9,323.16
761.88,292.95,834.96,277.89,502.62,336.65,582.53,166.34,985.99,570.52,682.83,639.25,227.78,240.08,1003.3,216.82
790.41,259.22,890.67,283.46,464.47,362.3,565.41,140.38,1005.6,562.54,705.22,584.02,206.27,189.77,1002.5,148.97
799.58,244.64,913.47,285.64,450.64,376.53,555,132.94,1004.1,559.52,706.3,537.45,206.27,153.08,998.3,110.71
761.44,284.26,843.73,222.93,503.81,290.41,571.95,115.45,984.99,561.84,690.26,591.05,229.62,208.36,992.68,178.38
749.7,379.47,731.02,152.88,521.73,126.07,661.77,60.807,944.17,502.85,733.63,638.55,275.2,339.1,909.04,269.34
783.49,350.46,785.45,216.25,477.25,197.44,654.55,82.128,978.89,483.02,781.61,700.79,230.64,395.22,907,281.78
790.83,267.83,886.19,408.84,459.69,478.45,576.01,252,976.05,583.67,658.48,580.77,242.9,183.38,1011.3,179.97
861.53,319.13,883.53,656.28,363.74,615.07,676.48,388.49,860.49,493.31,683.16,372.27,381.48,157.65,850.25,134.23
908.69,386.11,845.15,758.42,306.83,605.91,771.72,417.68,809.19,416.82,735.08,332.42,441.89,227.67,739.98,157.48
923.23,404.55,834.57,781.44,289.77,595.51,799.09,420.37,802.51,397.99,751.06,334.06,451.06,253.79,715.8,167.81
909.39,381.42,851.58,749.47,306.02,602.69,766.08,409.7,817.55,424.73,730.46,331.39,432.54,214.93,752.46,147.84
821.99,301.53,872.82,499.82,419.89,510.85,630.52,299.04,929.58,580.9,628.09,432.5,302.16,84.309,982.75,106.7
776.44,312.01,823.89,215.18,484.17,243.49,609.36,90.254,1001.5,556.35,711.3,636.46,208.57,243.22,995.96,197.1
714.22,430.3,656.2,269.04,562.41,207.94,698.38,209.65,947.42,653.5,561.65,699.86,278.49,230.83,1073.2,309.84
792.29,656.52,452.15,385.72,468.06,47.62,993.26,221.13,795.38,444.4,703.14,637.25,451.99,494.29,767.72,449.98
806.91,734.28,374.57,527.12,448.92,87.123,1090,329.01,701.52,433.61,653.99,545.19,569.94,479.93,699.93,483.05
772.74,763.66,318.43,543.33,487.49,91.012,1105.9,384.74,674.35,466.27,601.6,570.78,602.12,485.21,720.49,542
659.58,693.88,334.4,379.04,622.46,81.088,958.72,376.4,769.24,597.75,514.39,769.92,483.61,467.01,920.36,604.21
581.33,551.87,444.4,352.27,717.05,237.6,755.24,448.05,819.99,784.22,328.38,750.08,427.21,219.08,1155.8,509.91
619.72,512.62,513.71,504.24,669.41,401.01,737.88,547.13,727.91,796.34,248.09,448.1,542.05,5.949,1120.4,354.03
452.69,503.08,423.7,272.13,876.68,282.93,620.2,531.66,681.52,735.21,303.05,665.63,588.35,279.35,1026.2,618.02
402.62,414.11,486.8,191.41,948.82,320.45,486.67,509.08,621.81,635.96,379.82,593.11,662.51,352.78,878.88,631.42
356.4,377.77,499.42,128.32,1008.9,317.72,414.22,497.05,571.58,592.6,398.06,535.23,725.6,374.4,798.66,641.2
336.01,424.19,439.12,118.59,1030.9,268.74,451.78,513.27,549.89,618.11,358.95,537.4,748.57,362.36,815.38,672.5
334.27,452.77,409,143.67,1028.5,267.18,484.56,544.12,551.12,638.28,337.03,565.5,747.79,367.93,839.51,700.52
347.76,440.61,429.9,175.73,1012.1,305.19,480.25,560.19,564.59,626.37,359.37,595.63,729.54,399.65,833.36,710.68
350.62,391.41,482.83,167.18,1014.6,346.79,426.35,546.37,564.03,579.53,411.29,586.01,731.96,440.05,781.5,700.47
337.35,330.91,536.3,124.84,1038.7,373.38,349.15,515.07,545.55,521.71,463.08,540.7,757.95,471.37,704.89,680.42
316.54,296.23,558.34,90.778,1070.4,383.65,296.43,501.31,521.87,489.82,482.64,503.42,789.84,484.36,653.34,674.84
295.13,283.3,558.86,63.787,1098.6,379.47,267.86,497.91,498.82,474.2,485.25,476.91,820.52,489.97,621,679.69
291.57,281.13,558.9,68.823,1103.5,389.84,261.92,508.62,494.76,468.43,489.31,482.18,824.99,502.99,612.63,690.11
299.27,301.94,543.85,92.585,1090.7,388.63,291.03,524.9,503.87,482.05,480.8,509.14,812.34,508.98,633.45,704.63
332.08,393.61,469.99,147.8,1038.5,334.5,415.86,549.8,541.18,557.98,421.31,573.95,760.62,466.28,742.12,720.81
369.09,513.87,364.79,207.98,979.67,252.48,577.59,570.88,582.48,657.29,335.71,646.93,705.76,404.01,879.07,737.42
401.48,636.62,251.33,256.68,929.31,161.91,739.01,583.76,595.83,698.49,297.96,705.87,686.9,405.39,937.29,775.14
363.12,542.01,331.61,183.84,984.12,201.89,605.61,550.5,552,607.37,374.18,625.42,742.76,455.08,805.59,756.66
376.3,601.11,277.24,160.72,963.88,116.9,679.24,510.81,541.77,612.25,362.29,595.38,755.28,428.06,805.13,740.45
443.02,726.59,175.69,263.11,872.57,59.394,870.65,536.1,608.97,723.81,275.9,704.17,671.16,369.46,974.61,754.78
798.25,397.62,750.89,338.8,455.51,261.67,711.65,178.06,942.43,362.44,893.6,768.29,264.29,623.74,764.05,391.03
756.71,343.93,778.35,263.93,509.03,268.48,632.24,156.37,898.84,316.92,912.75,694,317.59,634.26,692.89,380.69
715.06,292.82,802.97,199.63,564.47,284,552.82,145.08,851.14,264.01,935.58,623.42,377.17,660.4,610.76,376.49
657.01,278.27,780.08,148.43,639.09,278.09,502.03,159.52,792.25,253.1,906.68,570.67,452.47,657.02,565.44,398.14
597.3,302.14,717.43,106.71,715.53,243.16,488.12,185.87,732.89,282.53,834.82,528.61,530.9,619.16,558.52,432.52
490.5,398.03,551.59,69.157,846.26,164.4,522.63,272.48,624.32,375.87,665.35,489.41,666.47,536,592.11,527.95
444.13,522.95,393.57,93.419,892.87,89.758,633.24,355.62,575.89,489.54,514.92,509.73,722.37,459.48,685.67,611.2
490.49,670.38,261.71,236.7,823.53,64.136,831.64,449.03,633.45,635.04,389.49,662.74,646.98,411.02,884.79,682.36
522.53,714.51,230.63,298.42,781.83,61.632,902.97,471.04,674.48,687.29,355.11,731.63,596.92,394.35,967.63,693.77
546.96,728.45,230.09,332.51,751.71,67.328,935.05,472.67,707.75,710.57,349.09,774.09,557.01,387.23,1013.2,685.69
574.53,710.33,265.48,352.88,720.66,87.61,930.78,457.53,734.86,691.41,386.61,793.41,524.47,407.94,1006.6,667.61
599.61,617.82,380.83,324.01,696.65,135.62,838.53,398.76,751.71,593.51,509.35,757.16,505.19,471.73,905.43,613.86
530.67,518.56,451.43,206.8,784.85,160.49,683.25,366.28,670.61,481.73,582.01,626.2,604.82,521.83,736.09,599.12
479.17,495.57,444.82,149.2,850.15,153.84,624.92,370.03,617.36,460.92,571.17,564.31,671.55,520.49,680.42,610.71
427.48,490.14,419.6,106.14,914.51,142.99,584.24,388.05,563.93,459.54,540.94,518.85,737.97,509,645.83,635
378.23,499.59,383.24,69.138,973.28,122.49,562.95,409.31,515.37,470.54,499.9,480.92,797.77,490.2,626.86,661.7
527.22,727.59,221.48,331.41,775.49,80.017,921.07,497.7,644.04,637.86,394.14,721.94,631.71,457.31,895.33,724.49
